x,y,goal_x,goal_y,dx,dy,up_wall,down_wall,left_wall,right_wall,maze_id,true_distance
0.4736842215061188,0.8947368264198303,0.9473684430122375,0.10526315867900848,0.4736842215061188,0.7894737124443054,0.0,1.0,0.0,1.0,443.0,24.0
0.5789473652839661,0.42105263471603394,0.15789473056793213,0.0,0.42105263471603394,0.42105263471603394,0.0,1.0,0.0,0.0,0.0,16.0
0.3684210479259491,0.31578946113586426,0.42105263471603394,0.2631579041481018,0.05263157933950424,0.05263157933950424,1.0,0.0,0.0,0.0,8.0,2.0
1.0,0.21052631735801697,0.4736842215061188,0.15789473056793213,0.5263158082962036,0.05263157933950424,1.0,0.0,0.0,1.0,315.0,11.0
0.05263157933950424,0.10526315867900848,0.7368420958518982,0.42105263471603394,0.6842105388641357,0.31578946113586426,0.0,1.0,1.0,0.0,345.0,19.0
0.3684210479259491,0.7368420958518982,0.6315789222717285,0.05263157933950424,0.2631579041481018,0.6842105388641357,0.0,0.0,0.0,0.0,324.0,24.0
0.15789473056793213,0.0,1.0,1.0,0.8421052694320679,1.0,1.0,0.0,0.0,0.0,12.0,35.0
0.42105263471603394,0.42105263471603394,0.42105263471603394,0.8421052694320679,0.0,0.42105263471603394,0.0,0.0,0.0,1.0,401.0,20.0
0.42105263471603394,0.5789473652839661,0.6842105388641357,0.0,0.2631579041481018,0.5789473652839661,0.0,0.0,0.0,0.0,97.0,16.0
0.21052631735801697,0.7894737124443054,0.5789473652839661,0.21052631735801697,0.3684210479259491,0.5789473652839661,1.0,0.0,0.0,0.0,206.0,18.0
0.10526315867900848,0.5263158082962036,0.7368420958518982,0.8947368264198303,0.6315789222717285,0.3684210479259491,0.0,0.0,0.0,0.0,74.0,19.0
0.8947368264198303,0.21052631735801697,0.9473684430122375,0.10526315867900848,0.05263157933950424,0.10526315867900848,0.0,0.0,1.0,0.0,443.0,3.0
0.3684210479259491,0.21052631735801697,0.05263157933950424,0.10526315867900848,0.31578946113586426,0.10526315867900848,0.0,1.0,1.0,0.0,474.0,8.0
0.5789473652839661,0.3684210479259491,0.2631579041481018,0.9473684430122375,0.31578946113586426,0.5789473652839661,0.0,0.0,0.0,0.0,463.0,19.0
0.10526315867900848,0.3684210479259491,0.8947368264198303,0.9473684430122375,0.7894737124443054,0.5789473652839661,0.0,0.0,0.0,0.0,145.0,26.0
0.8421052694320679,0.10526315867900848,0.5263158082962036,0.5263158082962036,0.31578946113586426,0.42105263471603394,1.0,0.0,1.0,1.0,395.0,16.0
0.05263157933950424,0.21052631735801697,0.42105263471603394,0.7368420958518982,0.3684210479259491,0.5263158082962036,0.0,0.0,0.0,0.0,424.0,17.0
0.7894737124443054,0.9473684430122375,0.21052631735801697,0.6842105388641357,0.5789473652839661,0.2631579041481018,0.0,0.0,0.0,0.0,84.0,18.0
0.5789473652839661,0.5789473652839661,0.8421052694320679,0.21052631735801697,0.2631579041481018,0.3684210479259491,1.0,0.0,0.0,0.0,183.0,14.0
0.31578946113586426,0.05263157933950424,0.6842105388641357,0.5789473652839661,0.3684210479259491,0.5263158082962036,0.0,1.0,0.0,1.0,78.0,19.0
0.8947368264198303,0.5789473652839661,0.5263158082962036,0.7368420958518982,0.3684210479259491,0.15789473056793213,0.0,0.0,0.0,1.0,142.0,10.0
0.05263157933950424,0.2631579041481018,0.7894737124443054,0.5789473652839661,0.7368420958518982,0.31578946113586426,0.0,0.0,0.0,0.0,348.0,26.0
0.42105263471603394,0.10526315867900848,0.4736842215061188,0.42105263471603394,0.05263157933950424,0.31578946113586426,0.0,0.0,0.0,0.0,57.0,7.0
0.7368420958518982,0.6315789222717285,0.10526315867900848,1.0,0.6315789222717285,0.3684210479259491,0.0,0.0,0.0,0.0,484.0,19.0
0.5789473652839661,0.05263157933950424,0.05263157933950424,0.0,0.5263158082962036,0.05263157933950424,0.0,0.0,0.0,0.0,80.0,11.0
0.0,0.4736842215061188,0.6842105388641357,0.05263157933950424,0.6842105388641357,0.42105263471603394,0.0,1.0,1.0,0.0,98.0,21.0
0.8421052694320679,0.5789473652839661,1.0,1.0,0.15789473056793213,0.42105263471603394,0.0,0.0,0.0,1.0,447.0,11.0
1.0,0.7368420958518982,0.4736842215061188,0.9473684430122375,0.5263158082962036,0.21052631735801697,0.0,0.0,0.0,1.0,200.0,14.0
0.21052631735801697,0.8421052694320679,0.4736842215061188,0.2631579041481018,0.2631579041481018,0.5789473652839661,0.0,1.0,0.0,0.0,158.0,18.0
0.9473684430122375,0.15789473056793213,0.8421052694320679,0.8421052694320679,0.10526315867900848,0.6842105388641357,0.0,0.0,1.0,0.0,126.0,19.0
0.2631579041481018,0.0,0.5263158082962036,0.5263158082962036,0.2631579041481018,0.5263158082962036,1.0,0.0,0.0,1.0,395.0,19.0
0.5789473652839661,0.31578946113586426,0.9473684430122375,0.6315789222717285,0.3684210479259491,0.31578946113586426,0.0,0.0,0.0,0.0,258.0,13.0
1.0,0.4736842215061188,0.5263158082962036,0.42105263471603394,0.4736842215061188,0.05263157933950424,1.0,0.0,0.0,1.0,377.0,12.0
0.8947368264198303,0.2631579041481018,0.8421052694320679,0.5263158082962036,0.05263157933950424,0.2631579041481018,1.0,0.0,0.0,0.0,23.0,8.0
0.6842105388641357,0.6842105388641357,0.8947368264198303,0.05263157933950424,0.21052631735801697,0.6315789222717285,0.0,0.0,0.0,1.0,425.0,20.0
0.8421052694320679,0.42105263471603394,0.05263157933950424,0.8947368264198303,0.7894737124443054,0.4736842215061188,0.0,0.0,1.0,0.0,178.0,26.0
0.15789473056793213,0.05263157933950424,0.6842105388641357,0.05263157933950424,0.5263158082962036,0.0,0.0,0.0,0.0,0.0,61.0,12.0
0.05263157933950424,0.7368420958518982,0.05263157933950424,0.8947368264198303,0.0,0.15789473056793213,0.0,0.0,0.0,0.0,178.0,15.0
0.31578946113586426,0.5789473652839661,0.2631579041481018,0.0,0.05263157933950424,0.5789473652839661,0.0,0.0,0.0,0.0,352.0,26.0
0.8421052694320679,0.5263158082962036,0.5789473652839661,0.05263157933950424,0.2631579041481018,0.4736842215061188,0.0,0.0,1.0,0.0,271.0,18.0
1.0,0.5789473652839661,0.8947368264198303,0.8947368264198303,0.10526315867900848,0.31578946113586426,0.0,0.0,0.0,1.0,198.0,8.0
1.0,0.8421052694320679,0.42105263471603394,0.7368420958518982,0.5789473652839661,0.10526315867900848,1.0,0.0,1.0,1.0,468.0,15.0
0.4736842215061188,0.5789473652839661,0.6842105388641357,0.3684210479259491,0.21052631735801697,0.21052631735801697,0.0,0.0,0.0,1.0,368.0,12.0
0.8947368264198303,0.05263157933950424,0.15789473056793213,0.4736842215061188,0.7368420958518982,0.42105263471603394,0.0,1.0,1.0,0.0,490.0,24.0
0.15789473056793213,0.9473684430122375,0.4736842215061188,0.9473684430122375,0.31578946113586426,0.0,1.0,0.0,0.0,0.0,2.0,8.0
0.15789473056793213,0.6842105388641357,0.4736842215061188,0.7894737124443054,0.31578946113586426,0.10526315867900848,0.0,0.0,0.0,0.0,423.0,8.0
0.7368420958518982,0.21052631735801697,0.21052631735801697,0.6315789222717285,0.5263158082962036,0.42105263471603394,0.0,0.0,0.0,0.0,308.0,22.0
0.10526315867900848,0.9473684430122375,1.0,0.7368420958518982,0.8947368264198303,0.21052631735801697,0.0,1.0,0.0,0.0,161.0,25.0
0.05263157933950424,0.31578946113586426,0.0,1.0,0.05263157933950424,0.6842105388641357,1.0,0.0,0.0,0.0,410.0,20.0
0.42105263471603394,0.31578946113586426,0.9473684430122375,0.7894737124443054,0.5263158082962036,0.4736842215061188,0.0,0.0,0.0,0.0,181.0,19.0
0.5789473652839661,0.7368420958518982,0.8421052694320679,0.6842105388641357,0.2631579041481018,0.05263157933950424,0.0,0.0,0.0,0.0,392.0,6.0
0.42105263471603394,0.6842105388641357,0.7894737124443054,0.3684210479259491,0.3684210479259491,0.31578946113586426,0.0,0.0,0.0,0.0,300.0,13.0
0.6842105388641357,0.5263158082962036,0.10526315867900848,0.05263157933950424,0.5789473652839661,0.4736842215061188,0.0,0.0,0.0,0.0,229.0,20.0
0.42105263471603394,0.10526315867900848,0.6842105388641357,0.4736842215061188,0.2631579041481018,0.3684210479259491,0.0,0.0,0.0,0.0,140.0,12.0
0.5263158082962036,0.6315789222717285,0.5789473652839661,1.0,0.05263157933950424,0.3684210479259491,0.0,0.0,1.0,0.0,422.0,12.0
0.31578946113586426,0.0,0.4736842215061188,0.9473684430122375,0.15789473056793213,0.9473684430122375,1.0,0.0,1.0,0.0,2.0,27.0
0.5263158082962036,0.42105263471603394,0.10526315867900848,0.6315789222717285,0.42105263471603394,0.21052631735801697,0.0,1.0,0.0,1.0,154.0,12.0
0.7368420958518982,0.9473684430122375,0.0,0.8421052694320679,0.7368420958518982,0.10526315867900848,1.0,0.0,0.0,0.0,321.0,22.0
0.21052631735801697,0.31578946113586426,0.21052631735801697,0.42105263471603394,0.0,0.10526315867900848,1.0,0.0,1.0,0.0,72.0,2.0
0.6315789222717285,0.4736842215061188,0.42105263471603394,0.31578946113586426,0.21052631735801697,0.15789473056793213,0.0,0.0,1.0,1.0,89.0,7.0
0.2631579041481018,0.8947368264198303,0.8421052694320679,0.7894737124443054,0.5789473652839661,0.10526315867900848,1.0,1.0,0.0,0.0,168.0,15.0
0.7894737124443054,1.0,0.42105263471603394,0.3684210479259491,0.3684210479259491,0.6315789222717285,0.0,1.0,0.0,0.0,249.0,19.0
0.6315789222717285,0.31578946113586426,0.4736842215061188,0.9473684430122375,0.15789473056793213,0.6315789222717285,0.0,0.0,1.0,0.0,332.0,17.0
0.7894737124443054,0.15789473056793213,0.9473684430122375,0.8947368264198303,0.15789473056793213,0.7368420958518982,0.0,0.0,0.0,1.0,495.0,19.0
0.8947368264198303,0.3684210479259491,0.21052631735801697,0.6842105388641357,0.6842105388641357,0.31578946113586426,0.0,0.0,1.0,0.0,172.0,21.0
0.8947368264198303,0.4736842215061188,0.9473684430122375,0.6842105388641357,0.05263157933950424,0.21052631735801697,0.0,0.0,0.0,0.0,170.0,5.0
0.7368420958518982,0.2631579041481018,0.10526315867900848,0.42105263471603394,0.6315789222717285,0.15789473056793213,0.0,0.0,0.0,1.0,317.0,19.0
0.42105263471603394,0.6842105388641357,0.6315789222717285,0.3684210479259491,0.21052631735801697,0.31578946113586426,1.0,0.0,0.0,0.0,21.0,10.0
0.2631579041481018,0.10526315867900848,0.7368420958518982,0.42105263471603394,0.4736842215061188,0.31578946113586426,0.0,0.0,0.0,1.0,345.0,15.0
0.9473684430122375,0.3684210479259491,0.6315789222717285,0.15789473056793213,0.31578946113586426,0.21052631735801697,0.0,0.0,1.0,0.0,432.0,10.0
0.6315789222717285,0.31578946113586426,0.2631579041481018,0.7894737124443054,0.3684210479259491,0.4736842215061188,0.0,0.0,1.0,0.0,497.0,24.0
1.0,0.31578946113586426,0.0,0.4736842215061188,1.0,0.15789473056793213,0.0,0.0,0.0,1.0,269.0,24.0
0.2631579041481018,0.10526315867900848,0.31578946113586426,0.7368420958518982,0.05263157933950424,0.6315789222717285,1.0,1.0,1.0,0.0,435.0,17.0
1.0,0.05263157933950424,0.6315789222717285,0.3684210479259491,0.3684210479259491,0.31578946113586426,0.0,0.0,0.0,1.0,325.0,13.0
0.2631579041481018,0.7368420958518982,0.0,0.8421052694320679,0.2631579041481018,0.10526315867900848,0.0,1.0,1.0,1.0,153.0,11.0
0.42105263471603394,0.10526315867900848,0.21052631735801697,0.42105263471603394,0.21052631735801697,0.31578946113586426,0.0,0.0,1.0,0.0,245.0,10.0
0.9473684430122375,0.6842105388641357,0.3684210479259491,0.6315789222717285,0.5789473652839661,0.05263157933950424,0.0,0.0,1.0,1.0,286.0,14.0
0.4736842215061188,0.6842105388641357,0.6842105388641357,0.5789473652839661,0.21052631735801697,0.10526315867900848,0.0,0.0,0.0,1.0,78.0,6.0
0.31578946113586426,0.6315789222717285,1.0,0.5263158082962036,0.6842105388641357,0.10526315867900848,0.0,0.0,0.0,0.0,99.0,21.0
0.2631579041481018,0.6315789222717285,0.5789473652839661,0.15789473056793213,0.31578946113586426,0.4736842215061188,0.0,1.0,0.0,0.0,459.0,19.0
0.5789473652839661,0.9473684430122375,0.5789473652839661,0.15789473056793213,0.0,0.7894737124443054,1.0,0.0,1.0,0.0,459.0,29.0
0.10526315867900848,0.7894737124443054,0.8421052694320679,0.8421052694320679,0.7368420958518982,0.05263157933950424,0.0,1.0,0.0,0.0,406.0,19.0
0.0,0.9473684430122375,0.21052631735801697,0.7894737124443054,0.21052631735801697,0.15789473056793213,1.0,0.0,1.0,0.0,276.0,9.0
0.42105263471603394,0.8947368264198303,0.7894737124443054,0.31578946113586426,0.3684210479259491,0.5789473652839661,0.0,0.0,0.0,0.0,149.0,20.0
0.8947368264198303,0.5789473652839661,0.42105263471603394,0.21052631735801697,0.4736842215061188,0.3684210479259491,1.0,0.0,0.0,0.0,356.0,18.0
0.8947368264198303,0.42105263471603394,0.42105263471603394,0.7368420958518982,0.4736842215061188,0.31578946113586426,1.0,1.0,0.0,0.0,262.0,15.0
0.4736842215061188,0.42105263471603394,1.0,0.0,0.5263158082962036,0.42105263471603394,0.0,0.0,0.0,0.0,441.0,18.0
0.3684210479259491,0.2631579041481018,0.05263157933950424,0.42105263471603394,0.31578946113586426,0.15789473056793213,1.0,0.0,1.0,0.0,411.0,9.0
0.15789473056793213,0.2631579041481018,0.31578946113586426,0.0,0.15789473056793213,0.2631579041481018,0.0,1.0,0.0,0.0,326.0,8.0
0.21052631735801697,0.5789473652839661,0.3684210479259491,0.5263158082962036,0.15789473056793213,0.05263157933950424,1.0,1.0,0.0,0.0,298.0,6.0
0.7368420958518982,0.6315789222717285,0.21052631735801697,0.5263158082962036,0.5263158082962036,0.10526315867900848,1.0,0.0,0.0,1.0,224.0,14.0
0.3684210479259491,0.3684210479259491,0.3684210479259491,0.2631579041481018,0.0,0.10526315867900848,0.0,1.0,0.0,1.0,197.0,2.0
0.6842105388641357,0.7894737124443054,0.0,0.7368420958518982,0.6842105388641357,0.05263157933950424,0.0,0.0,1.0,0.0,69.0,22.0
0.9473684430122375,0.6315789222717285,0.42105263471603394,0.7368420958518982,0.5263158082962036,0.10526315867900848,0.0,1.0,0.0,1.0,468.0,12.0
0.8421052694320679,0.3684210479259491,0.5789473652839661,0.7894737124443054,0.2631579041481018,0.42105263471603394,0.0,0.0,0.0,0.0,449.0,13.0
0.9473684430122375,0.15789473056793213,0.8421052694320679,0.4736842215061188,0.10526315867900848,0.31578946113586426,0.0,0.0,0.0,0.0,405.0,8.0
0.31578946113586426,0.31578946113586426,0.6842105388641357,0.7368420958518982,0.3684210479259491,0.42105263471603394,1.0,0.0,1.0,0.0,478.0,15.0
0.7368420958518982,0.5263158082962036,1.0,1.0,0.2631579041481018,0.4736842215061188,0.0,1.0,1.0,0.0,447.0,14.0
0.6315789222717285,0.3684210479259491,0.21052631735801697,0.7894737124443054,0.42105263471603394,0.42105263471603394,0.0,0.0,0.0,0.0,276.0,16.0
0.4736842215061188,0.15789473056793213,0.6842105388641357,0.3684210479259491,0.21052631735801697,0.21052631735801697,0.0,0.0,1.0,0.0,368.0,8.0
0.31578946113586426,0.3684210479259491,0.31578946113586426,0.10526315867900848,0.0,0.2631579041481018,0.0,1.0,0.0,1.0,331.0,9.0
0.21052631735801697,0.2631579041481018,0.10526315867900848,0.15789473056793213,0.10526315867900848,0.10526315867900848,0.0,0.0,1.0,0.0,327.0,6.0
0.3684210479259491,0.6842105388641357,0.6842105388641357,0.4736842215061188,0.31578946113586426,0.21052631735801697,0.0,0.0,1.0,0.0,140.0,12.0
0.7368420958518982,0.05263157933950424,0.6315789222717285,0.8421052694320679,0.10526315867900848,0.7894737124443054,0.0,0.0,1.0,1.0,209.0,45.0
0.5263158082962036,0.05263157933950424,0.6315789222717285,0.15789473056793213,0.10526315867900848,0.10526315867900848,1.0,0.0,1.0,0.0,432.0,4.0
0.10526315867900848,0.31578946113586426,0.31578946113586426,0.8947368264198303,0.21052631735801697,0.5789473652839661,0.0,1.0,1.0,0.0,412.0,17.0
0.42105263471603394,0.3684210479259491,0.10526315867900848,0.5263158082962036,0.31578946113586426,0.15789473056793213,1.0,0.0,0.0,0.0,193.0,9.0
0.8421052694320679,0.2631579041481018,0.7368420958518982,0.10526315867900848,0.10526315867900848,0.15789473056793213,0.0,0.0,0.0,1.0,458.0,5.0
0.4736842215061188,0.6842105388641357,0.3684210479259491,0.0,0.10526315867900848,0.6842105388641357,0.0,0.0,0.0,0.0,313.0,23.0
0.31578946113586426,0.6315789222717285,0.3684210479259491,1.0,0.05263157933950424,0.3684210479259491,1.0,0.0,0.0,0.0,421.0,8.0
0.5263158082962036,0.3684210479259491,0.4736842215061188,0.15789473056793213,0.05263157933950424,0.21052631735801697,0.0,0.0,0.0,1.0,199.0,9.0
0.8947368264198303,0.8421052694320679,0.8421052694320679,0.6842105388641357,0.05263157933950424,0.15789473056793213,1.0,0.0,1.0,0.0,392.0,10.0
1.0,0.2631579041481018,0.4736842215061188,0.2631579041481018,0.5263158082962036,0.0,0.0,0.0,0.0,1.0,158.0,12.0
0.8947368264198303,0.7368420958518982,0.7368420958518982,0.8947368264198303,0.15789473056793213,0.15789473056793213,0.0,0.0,0.0,0.0,74.0,8.0
0.7894737124443054,0.3684210479259491,0.8421052694320679,0.6842105388641357,0.05263157933950424,0.31578946113586426,1.0,0.0,0.0,0.0,196.0,9.0
0.6315789222717285,0.3684210479259491,0.42105263471603394,0.9473684430122375,0.21052631735801697,0.5789473652839661,0.0,1.0,0.0,0.0,242.0,15.0
0.5263158082962036,0.6842105388641357,0.2631579041481018,0.4736842215061188,0.2631579041481018,0.21052631735801697,1.0,1.0,0.0,1.0,417.0,9.0
0.7894737124443054,0.42105263471603394,0.8421052694320679,0.15789473056793213,0.05263157933950424,0.2631579041481018,0.0,1.0,0.0,1.0,207.0,6.0
0.10526315867900848,0.9473684430122375,0.8947368264198303,0.8947368264198303,0.7894737124443054,0.05263157933950424,0.0,0.0,1.0,1.0,198.0,26.0
0.4736842215061188,0.4736842215061188,0.7894737124443054,0.15789473056793213,0.31578946113586426,0.31578946113586426,1.0,0.0,0.0,0.0,439.0,12.0
0.42105263471603394,1.0,0.4736842215061188,1.0,0.05263157933950424,0.0,1.0,1.0,0.0,0.0,131.0,1.0
0.6842105388641357,0.42105263471603394,0.0,0.7368420958518982,0.6842105388641357,0.31578946113586426,0.0,1.0,0.0,0.0,337.0,19.0
0.4736842215061188,1.0,0.15789473056793213,0.4736842215061188,0.31578946113586426,0.5263158082962036,1.0,1.0,0.0,0.0,490.0,18.0
0.6315789222717285,0.6842105388641357,0.6842105388641357,0.7368420958518982,0.05263157933950424,0.05263157933950424,0.0,0.0,0.0,0.0,478.0,2.0
0.0,0.10526315867900848,0.2631579041481018,0.5789473652839661,0.2631579041481018,0.4736842215061188,0.0,0.0,1.0,0.0,25.0,14.0
0.5789473652839661,0.42105263471603394,1.0,0.7368420958518982,0.42105263471603394,0.31578946113586426,0.0,0.0,0.0,1.0,26.0,16.0
0.8421052694320679,0.2631579041481018,0.6842105388641357,0.5789473652839661,0.15789473056793213,0.31578946113586426,1.0,0.0,0.0,0.0,78.0,9.0
1.0,0.3684210479259491,0.6315789222717285,0.2631579041481018,0.3684210479259491,0.10526315867900848,0.0,1.0,0.0,1.0,227.0,9.0
0.8421052694320679,0.3684210479259491,0.7368420958518982,0.4736842215061188,0.10526315867900848,0.10526315867900848,0.0,1.0,0.0,1.0,64.0,4.0
0.9473684430122375,0.0,0.05263157933950424,0.05263157933950424,0.8947368264198303,0.05263157933950424,1.0,0.0,1.0,1.0,171.0,28.0
0.8421052694320679,0.9473684430122375,0.31578946113586426,0.6842105388641357,0.5263158082962036,0.2631579041481018,0.0,1.0,0.0,0.0,466.0,17.0
0.05263157933950424,0.6315789222717285,1.0,0.7368420958518982,0.9473684430122375,0.10526315867900848,0.0,1.0,0.0,0.0,26.0,20.0
0.6842105388641357,0.42105263471603394,0.8947368264198303,1.0,0.21052631735801697,0.5789473652839661,0.0,1.0,0.0,0.0,264.0,19.0
0.42105263471603394,0.7894737124443054,0.7368420958518982,0.5789473652839661,0.31578946113586426,0.21052631735801697,0.0,1.0,0.0,1.0,314.0,10.0
0.6842105388641357,0.21052631735801697,0.8421052694320679,0.8421052694320679,0.15789473056793213,0.6315789222717285,0.0,0.0,0.0,1.0,40.0,17.0
0.15789473056793213,0.8421052694320679,0.7894737124443054,0.42105263471603394,0.6315789222717285,0.42105263471603394,1.0,0.0,1.0,1.0,414.0,34.0
0.15789473056793213,0.31578946113586426,0.42105263471603394,0.31578946113586426,0.2631579041481018,0.0,0.0,0.0,0.0,0.0,451.0,5.0
0.8947368264198303,0.7894737124443054,0.15789473056793213,0.05263157933950424,0.7368420958518982,0.7368420958518982,0.0,1.0,1.0,1.0,208.0,28.0
0.7894737124443054,0.9473684430122375,0.8421052694320679,0.31578946113586426,0.05263157933950424,0.6315789222717285,0.0,0.0,0.0,0.0,4.0,15.0
0.6842105388641357,0.8421052694320679,0.05263157933950424,0.8947368264198303,0.6315789222717285,0.05263157933950424,0.0,0.0,1.0,0.0,492.0,17.0
0.7368420958518982,0.31578946113586426,0.8947368264198303,0.4736842215061188,0.15789473056793213,0.15789473056793213,1.0,0.0,0.0,0.0,415.0,6.0
0.2631579041481018,0.5263158082962036,0.0,0.7368420958518982,0.2631579041481018,0.21052631735801697,0.0,0.0,1.0,0.0,69.0,9.0
0.4736842215061188,0.3684210479259491,0.21052631735801697,0.6842105388641357,0.2631579041481018,0.31578946113586426,0.0,0.0,0.0,0.0,399.0,21.0
0.7368420958518982,0.42105263471603394,0.05263157933950424,0.0,0.6842105388641357,0.42105263471603394,0.0,1.0,0.0,1.0,155.0,27.0
0.8421052694320679,0.5789473652839661,0.21052631735801697,0.4736842215061188,0.6315789222717285,0.10526315867900848,0.0,1.0,0.0,1.0,68.0,14.0
0.9473684430122375,0.4736842215061188,0.5789473652839661,0.6842105388641357,0.3684210479259491,0.21052631735801697,0.0,0.0,0.0,0.0,204.0,11.0
0.4736842215061188,0.31578946113586426,0.6315789222717285,0.05263157933950424,0.15789473056793213,0.2631579041481018,0.0,1.0,0.0,0.0,333.0,14.0
0.7368420958518982,0.9473684430122375,0.42105263471603394,0.8421052694320679,0.31578946113586426,0.10526315867900848,0.0,0.0,0.0,0.0,391.0,8.0
0.3684210479259491,0.10526315867900848,0.6842105388641357,0.3684210479259491,0.31578946113586426,0.2631579041481018,0.0,0.0,0.0,0.0,121.0,11.0
0.8947368264198303,0.31578946113586426,0.42105263471603394,0.5263158082962036,0.4736842215061188,0.21052631735801697,1.0,0.0,0.0,0.0,117.0,13.0
0.21052631735801697,0.2631579041481018,0.8947368264198303,0.7894737124443054,0.6842105388641357,0.5263158082962036,0.0,0.0,1.0,0.0,487.0,23.0
0.9473684430122375,0.21052631735801697,0.8947368264198303,0.05263157933950424,0.05263157933950424,0.15789473056793213,1.0,0.0,0.0,0.0,114.0,6.0
0.5789473652839661,0.8421052694320679,0.7368420958518982,0.7368420958518982,0.15789473056793213,0.10526315867900848,0.0,0.0,0.0,1.0,16.0,5.0
0.5263158082962036,0.9473684430122375,0.6315789222717285,0.8421052694320679,0.10526315867900848,0.10526315867900848,1.0,0.0,0.0,1.0,209.0,6.0
0.21052631735801697,0.8421052694320679,0.21052631735801697,0.42105263471603394,0.0,0.42105263471603394,1.0,0.0,1.0,0.0,245.0,20.0
0.5263158082962036,0.42105263471603394,0.6315789222717285,0.31578946113586426,0.10526315867900848,0.10526315867900848,0.0,0.0,0.0,0.0,112.0,4.0
0.7894737124443054,0.9473684430122375,0.8947368264198303,0.6842105388641357,0.10526315867900848,0.2631579041481018,1.0,0.0,0.0,0.0,106.0,9.0
0.10526315867900848,0.5263158082962036,0.5263158082962036,0.7368420958518982,0.42105263471603394,0.21052631735801697,1.0,1.0,0.0,1.0,431.0,14.0
0.4736842215061188,0.3684210479259491,0.0,0.10526315867900848,0.4736842215061188,0.2631579041481018,0.0,0.0,0.0,1.0,440.0,18.0
0.21052631735801697,0.5263158082962036,0.7894737124443054,0.31578946113586426,0.5789473652839661,0.21052631735801697,1.0,0.0,0.0,0.0,149.0,17.0
0.7894737124443054,0.5263158082962036,0.0,0.15789473056793213,0.7894737124443054,0.3684210479259491,0.0,0.0,0.0,0.0,462.0,24.0
0.8947368264198303,0.3684210479259491,0.8947368264198303,0.6842105388641357,0.0,0.31578946113586426,0.0,0.0,0.0,0.0,342.0,8.0
0.21052631735801697,0.7894737124443054,0.42105263471603394,0.5789473652839661,0.21052631735801697,0.21052631735801697,1.0,0.0,0.0,0.0,322.0,8.0
0.8947368264198303,0.9473684430122375,0.4736842215061188,0.5789473652839661,0.42105263471603394,0.3684210479259491,0.0,0.0,1.0,1.0,255.0,15.0
0.21052631735801697,0.8947368264198303,0.05263157933950424,0.8947368264198303,0.15789473056793213,0.0,0.0,1.0,0.0,0.0,133.0,3.0
0.6315789222717285,1.0,0.42105263471603394,0.3684210479259491,0.21052631735801697,0.6315789222717285,0.0,1.0,1.0,1.0,249.0,18.0
0.7894737124443054,0.8421052694320679,0.0,0.0,0.7894737124443054,0.8421052694320679,1.0,0.0,0.0,1.0,213.0,31.0
0.8421052694320679,0.2631579041481018,0.8947368264198303,0.9473684430122375,0.05263157933950424,0.6842105388641357,1.0,1.0,0.0,0.0,145.0,20.0
